id,date,annee,type,pays,latitude,longitude
NIG17914,13-Aug-20,2020,Violence against civilians,Nigeria,11.4588,7.1261
CDI2227,13-Aug-20,2020,Protests,Ivory Coast,5.6692,-4.5703
CDI2228,13-Aug-20,2020,Protests,Ivory Coast,4.4229,-7.3528
CDI2229,13-Aug-20,2020,Protests,Ivory Coast,7.1577,-5.2248
NIG17913,13-Aug-20,2020,Protests,Nigeria,6.3351,5.6275
NIG17920,13-Aug-20,2020,Riots,Nigeria,6.4613,3.3696
CDI2215,13-Aug-20,2020,Riots,Ivory Coast,6.8747,-6.4519
CDI2222,13-Aug-20,2020,Protests,Ivory Coast,6.4922,-6.5856
NIG17919,13-Aug-20,2020,Strategic developments,Nigeria,12.499,12.7848
NIG17922,13-Aug-20,2020,Strategic developments,Nigeria,12.1131,12.8274
NIG17923,13-Aug-20,2020,Violence against civilians,Nigeria,12.1131,12.8274
MAA848,13-Aug-20,2020,Protests,Mauritania,20.9434,-17.038
BFO3962,13-Aug-20,2020,Strategic developments,Burkina Faso,13.7133,-1.1791
BFO4057,13-Aug-20,2020,Violence against civilians,Burkina Faso,13.9541,-1.6741
BFO3961,13-Aug-20,2020,Strategic developments,Burkina Faso,14.0816,-2.4456
NIR1418,13-Aug-20,2020,Battles,Niger,15.6207,4.7832
NIG27604,13-Aug-20,2020,Strategic developments,Nigeria,11.6558,13.4213
NIG17911,13-Aug-20,2020,Battles,Nigeria,7.0667,6.2667
NIG17912,13-Aug-20,2020,Strategic developments,Nigeria,12.7515,7.2447
NIG17918,13-Aug-20,2020,Battles,Nigeria,12.499,12.7848
NIG17924,13-Aug-20,2020,Riots,Nigeria,8.6667,3.3833
NIG17929,13-Aug-20,2020,Explosions/Remote violence,Nigeria,10.9668,7.0634
NIG17928,13-Aug-20,2020,Violence against civilians,Nigeria,10.0008,9.5161
CDI2204,12-Aug-20,2020,Protests,Ivory Coast,6.3833,-5.4167
CDI2205,12-Aug-20,2020,Protests,Ivory Coast,6.55,-5.0167
GHA1114,12-Aug-20,2020,Protests,Ghana,6.2726,-0.4647
GHA1115,12-Aug-20,2020,Riots,Ghana,6.2902,0.1988
NIG17907,12-Aug-20,2020,Protests,Nigeria,4.9667,8.3333
NIG17909,12-Aug-20,2020,Violence against civilians,Nigeria,10.1337,6.0248
CDI2202,12-Aug-20,2020,Protests,Ivory Coast,5.2728,-3.5927
GHA1113,12-Aug-20,2020,Violence against civilians,Ghana,5.556,-0.1969
NIG17905,12-Aug-20,2020,Protests,Nigeria,9.0833,7.5333
NIG17906,12-Aug-20,2020,Protests,Nigeria,6.2101,7.0741
CDI2203,12-Aug-20,2020,Riots,Ivory Coast,7.0591,-3.9631
MLI4187,12-Aug-20,2020,Riots,Mali,12.65,-8
NIR1417,12-Aug-20,2020,Strategic developments,Niger,16.7281,7.4492
NIR1415,12-Aug-20,2020,Violence against civilians,Niger,12.85,1.4833
NIG27576,12-Aug-20,2020,Violence against civilians,Nigeria,12.0353,12.9178
MAA847,12-Aug-20,2020,Protests,Mauritania,18.0801,-15.9777
BFO3960,12-Aug-20,2020,Explosions/Remote violence,Burkina Faso,12.0249,0.6079
NIG17908,12-Aug-20,2020,Battles,Nigeria,12.4517,7.4981
NIG17910,12-Aug-20,2020,Explosions/Remote violence,Nigeria,12.0001,13.8478
NIR1416,12-Aug-20,2020,Violence against civilians,Niger,14.2495,13.1092
CDI2199,11-Aug-20,2020,Riots,Ivory Coast,7.0591,-3.9631
CDI2200,11-Aug-20,2020,Riots,Ivory Coast,9.5928,-5.1945
GAM243,11-Aug-20,2020,Riots,Gambia,13.5412,-15.3311
GUI1755,11-Aug-20,2020,Protests,Guinea,7.7472,-8.8238
MLI4173,11-Aug-20,2020,Protests,Mali,16.2717,-0.0447
MLI4186,11-Aug-20,2020,Protests,Mali,16.7705,-3.0056
CDI2201,11-Aug-20,2020,Protests,Ivory Coast,6.8205,-5.2767
NIG17903,11-Aug-20,2020,Protests,Nigeria,8.4833,8.5167
GHA1112,11-Aug-20,2020,Riots,Ghana,5.5837,-0.1072
NIG17904,11-Aug-20,2020,Violence against civilians,Nigeria,12.1131,12.8274
MLI4182,11-Aug-20,2020,Protests,Mali,13.4312,-6.2492
BFO3958,11-Aug-20,2020,Battles,Burkina Faso,13.4367,-3.9395
BFO3959,11-Aug-20,2020,Violence against civilians,Burkina Faso,13.913,-1.6343
MLI4170,11-Aug-20,2020,Protests,Mali,12.65,-8
MLI4172,11-Aug-20,2020,Protests,Mali,12.4813,-6.7938
MLI4174,11-Aug-20,2020,Protests,Mali,16.4167,-3.6667
MLI4176,11-Aug-20,2020,Protests,Mali,14.4417,-11.4341
MLI4178,11-Aug-20,2020,Protests,Mali,12.87,-7.56
MLI4184,11-Aug-20,2020,Battles,Mali,14.012,-3.8323
MLI4185,11-Aug-20,2020,Explosions/Remote violence,Mali,15.2238,0.2925
MLI4177,11-Aug-20,2020,Protests,Mali,13.0346,-9.4856
MLI4175,11-Aug-20,2020,Protests,Mali,12.7482,-8.0722
MLI4180,11-Aug-20,2020,Protests,Mali,14.4891,-4.1928
MLI4179,11-Aug-20,2020,Protests,Mali,12.3917,-5.4642
MLI4171,11-Aug-20,2020,Protests,Mali,11.417,-7.479
MLI4169,11-Aug-20,2020,Battles,Mali,16.2253,1.396
MLI4181,11-Aug-20,2020,Protests,Mali,15.9322,-3.9906
MLI4183,11-Aug-20,2020,Protests,Mali,11.3164,-5.6777
NIG17900,11-Aug-20,2020,Explosions/Remote violence,Nigeria,13.0947,13.8234
NIG17901,11-Aug-20,2020,Battles,Nigeria,12.024,13.9165
NIG17902,11-Aug-20,2020,Explosions/Remote violence,Nigeria,11.6499,14.1027
NIG27545,11-Aug-20,2020,Battles,Nigeria,11.8992,13.1691
NIG27611,11-Aug-20,2020,Riots,Nigeria,4.7774,7.0134
CDI2193,10-Aug-20,2020,Protests,Ivory Coast,5.3411,-4.0281
CDI2194,10-Aug-20,2020,Protests,Ivory Coast,5.3256,-4.3767
CDI2196,10-Aug-20,2020,Riots,Ivory Coast,7.0591,-3.9631
CDI2197,10-Aug-20,2020,Riots,Ivory Coast,6.1319,-5.9506
CDI2198,10-Aug-20,2020,Protests,Ivory Coast,7.488,-3.2518
NIG17891,10-Aug-20,2020,Riots,Nigeria,5.1066,7.3667
NIG17899,10-Aug-20,2020,Violence against civilians,Nigeria,7.658,7.8837
TOG448,10-Aug-20,2020,Protests,Togo,7.25,1.5833
NIG17898,10-Aug-20,2020,Protests,Nigeria,4.7774,7.0134
NIG17896,10-Aug-20,2020,Protests,Nigeria,6.4531,3.3958
NIG17893,10-Aug-20,2020,Protests,Nigeria,6.601,3.409
CDI2195,10-Aug-20,2020,Protests,Ivory Coast,6.8747,-6.4519
MLI4168,10-Aug-20,2020,Battles,Mali,12.837,-4.9258
BFO3957,10-Aug-20,2020,Battles,Burkina Faso,13.1375,-3.854
NIR1414,10-Aug-20,2020,Strategic developments,Niger,14.2117,1.4531
MLI4167,10-Aug-20,2020,Violence against civilians,Mali,16.8866,-1.7227
BFO4003,10-Aug-20,2020,Strategic developments,Burkina Faso,13.9541,-1.6741
BFO3956,10-Aug-20,2020,Battles,Burkina Faso,11.7937,0.4447
NIG27525,10-Aug-20,2020,Violence against civilians,Nigeria,11.2212,12.0827
MAA846,10-Aug-20,2020,Protests,Mauritania,22.678,-12.711
NIG17892,10-Aug-20,2020,Battles,Nigeria,13.0947,13.8234
NIG17894,10-Aug-20,2020,Riots,Nigeria,7.7389,5.3966
NIG17895,10-Aug-20,2020,Strategic developments,Nigeria,6.328,8.1
NIG17897,10-Aug-20,2020,Protests,Nigeria,5.3435,6.6532
NIG18054,10-Aug-20,2020,Violence against civilians,Nigeria,6.6618,3.5165
NIG17886,9-Aug-20,2020,Violence against civilians,Nigeria,8.5333,10.4667
GHA1111,9-Aug-20,2020,Riots,Ghana,9.4008,-0.8393
GUI1754,9-Aug-20,2020,Protests,Guinea,7.7472,-8.8238
MAA845,9-Aug-20,2020,Protests,Mauritania,17.6628,-11.9658
MLI4166,9-Aug-20,2020,Explosions/Remote violence,Mali,14.2579,-2.5728
SEN1186,9-Aug-20,2020,Riots,Senegal,14.7377,-12.2367
NIG17888,9-Aug-20,2020,Violence against civilians,Nigeria,12.6684,7.4841
NIG17889,9-Aug-20,2020,Violence against civilians,Nigeria,12.6684,7.4841
NIG27575,9-Aug-20,2020,Violence against civilians,Nigeria,10.8765,12.9241
NIG27524,9-Aug-20,2020,Violence against civilians,Nigeria,11.9213,6.6097
BFO4024,9-Aug-20,2020,Battles,Burkina Faso,14.6519,-0.8978
NIR1413,9-Aug-20,2020,Violence against civilians,Niger,13.3253,2.5938
MLI4278,9-Aug-20,2020,Battles,Mali,15.8685,1.5275
NIG17885,9-Aug-20,2020,Violence against civilians,Nigeria,6.2101,7.0741
NIG17887,9-Aug-20,2020,Riots,Nigeria,7.1127,5.1159
NIG17890,9-Aug-20,2020,Strategic developments,Nigeria,5.5211,7.0556
CDI2191,8-Aug-20,2020,Riots,Ivory Coast,7.0069,-7.475
NIG17883,8-Aug-20,2020,Violence against civilians,Nigeria,4.7168,7.263
NIG17884,8-Aug-20,2020,Violence against civilians,Nigeria,5.0333,7.9266
GHA1109,8-Aug-20,2020,Violence against civilians,Ghana,6.6315,-1.5633
NIG17872,8-Aug-20,2020,Protests,Nigeria,9.7833,8.2833
NIR1750,8-Aug-20,2020,Violence against civilians,Niger,13.3656,12.5832
BFO3952,8-Aug-20,2020,Violence against civilians,Burkina Faso,12.158,0.931
NIR1410,8-Aug-20,2020,Battles,Niger,13.9656,5.6754
MLI4164,8-Aug-20,2020,Violence against civilians,Mali,14.2174,-3.7088
MLI4165,8-Aug-20,2020,Violence against civilians,Mali,14.0778,-3.0832
BFO3955,8-Aug-20,2020,Violence against civilians,Burkina Faso,13.2826,-1.4764
BFO4422,8-Aug-20,2020,Violence against civilians,Burkina Faso,14.3364,-0.6706
NIR1411,8-Aug-20,2020,Violence against civilians,Niger,13.421,12.3663
NIR1402,8-Aug-20,2020,Violence against civilians,Niger,12.1779,3.1091
GHA1110,8-Aug-20,2020,Battles,Ghana,7.0222,-3.0454
NIG27574,8-Aug-20,2020,Violence against civilians,Nigeria,4.8056,7.6159
NIG27523,8-Aug-20,2020,Violence against civilians,Nigeria,12.7817,8.3372
BFO3954,8-Aug-20,2020,Protests,Burkina Faso,12.3703,-1.5247
NIG17824,8-Aug-20,2020,Protests,Nigeria,9.8734,7.9541
NIG17882,8-Aug-20,2020,Violence against civilians,Nigeria,5.4996,5.7873
CDI2190,7-Aug-20,2020,Protests,Ivory Coast,5.2728,-3.5927
GHA1108,7-Aug-20,2020,Riots,Ghana,6.1883,-0.3655
NIG17871,7-Aug-20,2020,Violence against civilians,Nigeria,10.2691,7.1085
CDI2189,7-Aug-20,2020,Protests,Ivory Coast,5.2863,-3.304
MLI4163,7-Aug-20,2020,Battles,Mali,14.012,-3.8323
BFO3951,7-Aug-20,2020,Violence against civilians,Burkina Faso,12.0249,0.6079
MLI4277,7-Aug-20,2020,Violence against civilians,Mali,14.1776,-3.9373
MLI4162,7-Aug-20,2020,Violence against civilians,Mali,13.8623,-3.4116
NIR1408,7-Aug-20,2020,Violence against civilians,Niger,14.3999,13.45
NIR1409,7-Aug-20,2020,Violence against civilians,Niger,13.8914,13.0638
BEN475,7-Aug-20,2020,Riots,Benin,10.8393,2.835
NIG17880,7-Aug-20,2020,Battles,Nigeria,11.9553,6.9223
NIG17881,7-Aug-20,2020,Violence against civilians,Nigeria,7.9667,3.6
CDI2185,6-Aug-20,2020,Riots,Ivory Coast,5.3411,-4.0281
CDI2186,6-Aug-20,2020,Riots,Ivory Coast,5.3411,-4.0281
GHA1106,6-Aug-20,2020,Protests,Ghana,5.556,-0.1969
GHA1107,6-Aug-20,2020,Violence against civilians,Ghana,5.4258,-0.9587
NIG17866,6-Aug-20,2020,Riots,Nigeria,12.4517,7.4981
NIG17868,6-Aug-20,2020,Violence against civilians,Nigeria,12.9604,8.3621
NIG17869,6-Aug-20,2020,Protests,Nigeria,7.0932,4.8353
NIG17873,6-Aug-20,2020,Violence against civilians,Nigeria,12.2616,7.3341
NIG17879,6-Aug-20,2020,Violence against civilians,Nigeria,9.7833,8.2833
MAA844,6-Aug-20,2020,Protests,Mauritania,22.678,-12.711
GHA1105,6-Aug-20,2020,Protests,Ghana,5.556,-0.1969
GUI1753,6-Aug-20,2020,Riots,Guinea,11.4167,-9.1665
CDI2188,6-Aug-20,2020,Protests,Ivory Coast,6.3833,-5.4167
GUI1751,6-Aug-20,2020,Riots,Guinea,9.5091,-13.7122
CDI2187,6-Aug-20,2020,Riots,Ivory Coast,5.351,-3.7923
NIG17863,6-Aug-20,2020,Protests,Nigeria,6.3338,7.1291
NIG17870,6-Aug-20,2020,Protests,Nigeria,5.9567,6.849
NIR1749,6-Aug-20,2020,Violence against civilians,Niger,13.1272,12.4888
MLI4158,6-Aug-20,2020,Riots,Mali,14.4417,-11.4341
MLI4160,6-Aug-20,2020,Battles,Mali,13.8352,-3.3993
MLI4161,6-Aug-20,2020,Violence against civilians,Mali,16.5961,-1.8633
NIR1412,6-Aug-20,2020,Violence against civilians,Niger,14.7326,0.9109
GUI1752,6-Aug-20,2020,Riots,Guinea,9.5091,-13.7122
BFO3950,6-Aug-20,2020,Violence against civilians,Burkina Faso,12.275,-1.7177
GNB263,6-Aug-20,2020,Protests,Guinea-Bissau,11.8726,-15.5885
SIE4855,6-Aug-20,2020,Protests,Sierra Leone,8.4871,-13.2356
NIG17862,6-Aug-20,2020,Battles,Nigeria,12.094,13.4582
NIG17865,6-Aug-20,2020,Battles,Nigeria,12.024,13.9165
NIG17867,6-Aug-20,2020,Battles,Nigeria,12.4517,7.4981
NIG17878,6-Aug-20,2020,Explosions/Remote violence,Nigeria,12.499,12.7848
NIG27544,6-Aug-20,2020,Battles,Nigeria,12.7515,7.2447
NIG17864,6-Aug-20,2020,Strategic developments,Nigeria,6.3351,5.6275
GHA1103,5-Aug-20,2020,Riots,Ghana,9.0834,-1.8182
MLI4155,5-Aug-20,2020,Protests,Mali,16.2717,-0.0447
NIG17853,5-Aug-20,2020,Protests,Nigeria,6.2101,7.0741
NIG17855,5-Aug-20,2020,Protests,Nigeria,6.3351,5.6275
NIG17859,5-Aug-20,2020,Protests,Nigeria,6.7457,4.8775
NIG17861,5-Aug-20,2020,Violence against civilians,Nigeria,4.9247,6.2642
GHA1104,5-Aug-20,2020,Riots,Ghana,9.4008,-0.8393
CDI2184,5-Aug-20,2020,Protests,Ivory Coast,5.3411,-4.0281
MLI4154,5-Aug-20,2020,Violence against civilians,Mali,16.2717,-0.0447
GAM242,5-Aug-20,2020,Protests,Gambia,13.4383,-16.6781
BFO3953,5-Aug-20,2020,Violence against civilians,Burkina Faso,13.913,-1.6343
NIR1407,5-Aug-20,2020,Battles,Niger,14.2614,13.1516
BFO3948,5-Aug-20,2020,Violence against civilians,Burkina Faso,11.9429,0.298
BFO3949,5-Aug-20,2020,Battles,Burkina Faso,11.9429,0.298
NIR1405,5-Aug-20,2020,Strategic developments,Niger,13.7838,2.9523
MLI4156,5-Aug-20,2020,Battles,Mali,16.2036,-0.4769
MLI4157,5-Aug-20,2020,Violence against civilians,Mali,15.3188,1.0965
SEN1185,5-Aug-20,2020,Protests,Senegal,15.6559,-13.2554
MLI4153,5-Aug-20,2020,Riots,Mali,12.65,-8
NIR1406,5-Aug-20,2020,Violence against civilians,Niger,13.9768,12.9785
NIG17858,5-Aug-20,2020,Protests,Nigeria,9.1031,7.4944
GNB262,5-Aug-20,2020,Protests,Guinea-Bissau,11.8726,-15.5885
NIG27573,5-Aug-20,2020,Violence against civilians,Nigeria,12.1,13.7
NIG27522,5-Aug-20,2020,Violence against civilians,Nigeria,11.8312,13.1517
MAA841,5-Aug-20,2020,Protests,Mauritania,18.0801,-15.9777
MAA842,5-Aug-20,2020,Protests,Mauritania,18.0801,-15.9777
MAA843,5-Aug-20,2020,Protests,Mauritania,18.0801,-15.9777
NIG17851,5-Aug-20,2020,Protests,Nigeria,7.15,3.35
NIG17852,5-Aug-20,2020,Protests,Nigeria,9.0833,7.5333
NIG17854,5-Aug-20,2020,Battles,Nigeria,13.0947,13.8234
NIG17856,5-Aug-20,2020,Protests,Nigeria,6.5942,3.3375
NIG17857,5-Aug-20,2020,Strategic developments,Nigeria,11.8312,13.1517
NIG17860,5-Aug-20,2020,Protests,Nigeria,7.7667,4.5667
NIG17877,5-Aug-20,2020,Riots,Nigeria,9.9285,8.8921
NIG27543,5-Aug-20,2020,Battles,Nigeria,10.3999,5.4695
GHA1101,4-Aug-20,2020,Protests,Ghana,5.556,-0.1969
NIG17847,4-Aug-20,2020,Violence against civilians,Nigeria,6.4426,7.5022
NIG17849,4-Aug-20,2020,Protests,Nigeria,5.4833,7.0304
NIG17850,4-Aug-20,2020,Violence against civilians,Nigeria,9.7833,8.2833
MAA840,4-Aug-20,2020,Protests,Mauritania,16.5103,-15.8027
GHA1102,4-Aug-20,2020,Violence against civilians,Ghana,8.1645,-2.3569
CDI2192,4-Aug-20,2020,Riots,Ivory Coast,5.7927,-4.6597
MLI4149,4-Aug-20,2020,Riots,Mali,12.65,-8
MLI4152,4-Aug-20,2020,Battles,Mali,14.7034,-10.3056
MLI4150,4-Aug-20,2020,Violence against civilians,Mali,14.0775,-3.5159
MLI4151,4-Aug-20,2020,Battles,Mali,14.04,-3.261
TOG447,4-Aug-20,2020,Riots,Togo,8.3439,1.0104
BFO3947,4-Aug-20,2020,Battles,Burkina Faso,13.8317,-1.6082
BFO4023,4-Aug-20,2020,Battles,Burkina Faso,14.5941,-1.4148
NIG17846,4-Aug-20,2020,Battles,Nigeria,13.0947,13.8234
NIG17848,4-Aug-20,2020,Battles,Nigeria,4.8047,6.0789
NIG27542,4-Aug-20,2020,Battles,Nigeria,12.373,14.2069
CDI2183,3-Aug-20,2020,Protests,Ivory Coast,5.3411,-4.0281
NIG17839,3-Aug-20,2020,Battles,Nigeria,12.7515,7.2447
NIG17840,3-Aug-20,2020,Protests,Nigeria,4.9667,8.3333
NIG17841,3-Aug-20,2020,Violence against civilians,Nigeria,8.7673,8.2869
GHA1099,3-Aug-20,2020,Protests,Ghana,5.556,-0.1969
NIG17842,3-Aug-20,2020,Violence against civilians,Nigeria,8.9918,8.0247
LBR1508,3-Aug-20,2020,Protests,Liberia,6.31,-10.8
NIG17845,3-Aug-20,2020,Violence against civilians,Nigeria,8.0019,7.2008
MAA838,3-Aug-20,2020,Protests,Mauritania,20.9434,-17.038
MLI4146,3-Aug-20,2020,Riots,Mali,12.65,-8
MLI4147,3-Aug-20,2020,Violence against civilians,Mali,13.8352,-3.3993
BFO4056,3-Aug-20,2020,Violence against civilians,Burkina Faso,14.6387,0.0342
GHA1100,3-Aug-20,2020,Protests,Ghana,5.556,-0.1969
NIG17838,3-Aug-20,2020,Protests,Nigeria,7.621,5.2215
SEN1184,3-Aug-20,2020,Riots,Senegal,14.6667,-17.4441
BFO4001,3-Aug-20,2020,Strategic developments,Burkina Faso,13.3283,0.7531
BFO4002,3-Aug-20,2020,Strategic developments,Burkina Faso,13.4358,0.694
NIG27571,3-Aug-20,2020,Violence against civilians,Nigeria,12.7515,7.2447
NIG27572,3-Aug-20,2020,Violence against civilians,Nigeria,12.9778,7.3163
MAA839,3-Aug-20,2020,Protests,Mauritania,18.0801,-15.9777
BFO3946,3-Aug-20,2020,Violence against civilians,Burkina Faso,12.4756,1.5116
MLI4148,3-Aug-20,2020,Violence against civilians,Mali,15.7442,2.5081
NIG17843,3-Aug-20,2020,Violence against civilians,Nigeria,7.7667,4.5667
NIG17844,3-Aug-20,2020,Protests,Nigeria,5.5419,6.2275
NIG17832,2-Aug-20,2020,Protests,Nigeria,7.15,3.35
NIG17835,2-Aug-20,2020,Protests,Nigeria,10.471,7.4507
NIG17834,2-Aug-20,2020,Battles,Nigeria,7.35,4.1833
NIG17837,2-Aug-20,2020,Protests,Nigeria,6.4437,3.2522
NIG17836,2-Aug-20,2020,Violence against civilians,Nigeria,7.0892,7.6499
NIG17876,2-Aug-20,2020,Explosions/Remote violence,Nigeria,11.6558,13.4213
MLI4145,2-Aug-20,2020,Explosions/Remote violence,Mali,14.9472,-5.8293
BFO3943,2-Aug-20,2020,Strategic developments,Burkina Faso,12.5768,1.8036
BFO3944,2-Aug-20,2020,Strategic developments,Burkina Faso,12.5765,1.8504
BFO3945,2-Aug-20,2020,Strategic developments,Burkina Faso,12.5991,1.8805
MLI4139,2-Aug-20,2020,Violence against civilians,Mali,16.1917,-3.4447
NIR1404,2-Aug-20,2020,Violence against civilians,Niger,13.6458,12.9053
MLI4276,2-Aug-20,2020,Battles,Mali,16.3287,-4.9591
MLI4140,2-Aug-20,2020,Violence against civilians,Mali,16.8349,-2.5319
MLI4141,2-Aug-20,2020,Battles,Mali,14.917,-5.899
MLI4142,2-Aug-20,2020,Violence against civilians,Mali,14.917,-5.899
MLI4143,2-Aug-20,2020,Strategic developments,Mali,16.257,-3.4013
BEN476,2-Aug-20,2020,Battles,Benin,10.042,3.3815
MLI4144,2-Aug-20,2020,Violence against civilians,Mali,15.8197,-0.41
BFO4022,2-Aug-20,2020,Battles,Burkina Faso,14.7416,-1.1043
NIG27540,2-Aug-20,2020,Battles,Nigeria,4.8785,8.4862
NIG27541,2-Aug-20,2020,Battles,Nigeria,5.1361,7.1357
NIG17833,2-Aug-20,2020,Violence against civilians,Nigeria,6.3863,8.7591
GUI1750,1-Aug-20,2020,Riots,Guinea,10.5411,-11.7808
TOG441,1-Aug-20,2020,Protests,Togo,6.9,0.6333
TOG442,1-Aug-20,2020,Protests,Togo,6.5833,1.5
TOG443,1-Aug-20,2020,Protests,Togo,6.7333,0.95
NIG17829,1-Aug-20,2020,Protests,Nigeria,7.6333,4.0333
NIG17830,1-Aug-20,2020,Protests,Nigeria,8.8833,11.3667
TOG445,1-Aug-20,2020,Protests,Togo,7.1958,0.6919
MLI4138,1-Aug-20,2020,Violence against civilians,Mali,15.5461,-0.4606
BFO3937,1-Aug-20,2020,Violence against civilians,Burkina Faso,12.158,0.931
NIR1401,1-Aug-20,2020,Violence against civilians,Niger,15.0744,1.1691
BFO3936,1-Aug-20,2020,Explosions/Remote violence,Burkina Faso,13.5543,-2.488
BFO4055,1-Aug-20,2020,Violence against civilians,Burkina Faso,14.6402,0.1525
NIG17831,1-Aug-20,2020,Battles,Nigeria,5.0333,7.9266
LBR1506,31-Jul-20,2020,Protests,Liberia,7.235,-8.984
NIG17816,31-Jul-20,2020,Violence against civilians,Nigeria,6.7799,7.7148
NIG17822,31-Jul-20,2020,Protests,Nigeria,5.4833,7.0304
NIG17821,31-Jul-20,2020,Protests,Nigeria,5.6261,7.8306
NIG17820,31-Jul-20,2020,Violence against civilians,Nigeria,8.5458,7.7119
BFO3935,31-Jul-20,2020,Violence against civilians,Burkina Faso,14.1333,-2.1
MLI4137,31-Jul-20,2020,Violence against civilians,Mali,16.1289,-3.7478
BFO3934,31-Jul-20,2020,Battles,Burkina Faso,13.369,-0.7877
MLI4111,31-Jul-20,2020,Battles,Mali,12.2967,-5.4785
NIG27291,31-Jul-20,2020,Battles,Nigeria,7.2827,6.0878
BFO4021,31-Jul-20,2020,Battles,Burkina Faso,14.5481,-1.2524
NIG17817,31-Jul-20,2020,Battles,Nigeria,12.1976,14.0223
NIG17818,31-Jul-20,2020,Explosions/Remote violence,Nigeria,13.6746,13.3395
NIG17819,31-Jul-20,2020,Explosions/Remote violence,Nigeria,12.6786,13.6079
NIG17828,31-Jul-20,2020,Violence against civilians,Nigeria,12.3611,13.8246
LBR1505,30-Jul-20,2020,Riots,Liberia,5.9167,-8.0833
NIG17813,30-Jul-20,2020,Violence against civilians,Nigeria,9.5333,8.9
MAA837,30-Jul-20,2020,Protests,Mauritania,22.7354,-12.4713
LBR1507,30-Jul-20,2020,Riots,Liberia,5.9167,-8.0833
NIG17927,30-Jul-20,2020,Strategic developments,Nigeria,7.3706,7.6253
NIG17815,30-Jul-20,2020,Explosions/Remote violence,Nigeria,11.8312,13.1517
MLI4136,30-Jul-20,2020,Violence against civilians,Mali,13.9581,-3.7103
MLI4135,30-Jul-20,2020,Violence against civilians,Mali,13.65,-3.523
GHA1098,30-Jul-20,2020,Protests,Ghana,10.3511,-0.801
MAA836,30-Jul-20,2020,Protests,Mauritania,18.0801,-15.9777
NIG17814,30-Jul-20,2020,Violence against civilians,Nigeria,4.6737,7.362
NIG17806,29-Jul-20,2020,Violence against civilians,Nigeria,8.0912,6.7978
NIG17807,29-Jul-20,2020,Riots,Nigeria,8.0345,3.3475
NIG17812,29-Jul-20,2020,Violence against civilians,Nigeria,6.5285,7.8189
NIG17810,29-Jul-20,2020,Violence against civilians,Nigeria,10.4721,7.0599
NIG17811,29-Jul-20,2020,Riots,Nigeria,5.4899,6.0074
NIG17808,29-Jul-20,2020,Protests,Nigeria,4.5395,7.7517
MLI4134,29-Jul-20,2020,Battles,Mali,16.0872,-1.2639
BFO3933,29-Jul-20,2020,Protests,Burkina Faso,11.1772,-4.2979
BFO3942,29-Jul-20,2020,Violence against civilians,Burkina Faso,14.5419,-0.8073
BFO4020,29-Jul-20,2020,Battles,Burkina Faso,14.6519,-0.8978
MLI4110,29-Jul-20,2020,Explosions/Remote violence,Mali,14.2579,-2.5728
NIR1400,29-Jul-20,2020,Violence against civilians,Niger,14.1937,13.0865
BEN477,29-Jul-20,2020,Riots,Benin,10.9186,3.4875
MLI4109,29-Jul-20,2020,Battles,Mali,15.02,-2.849
NIG17805,29-Jul-20,2020,Battles,Nigeria,13.0947,13.8234
NIG27290,29-Jul-20,2020,Battles,Nigeria,11.9259,13.2306
NIG17809,29-Jul-20,2020,Violence against civilians,Nigeria,9.1758,7.1808
NIG17802,28-Jul-20,2020,Protests,Nigeria,5.4833,7.0304
TOG439,28-Jul-20,2020,Protests,Togo,6.2083,1.4774
BEN304,28-Jul-20,2020,Riots,Benin,6.9166,1.7166
NIG17797,28-Jul-20,2020,Protests,Nigeria,6.2006,6.7339
NIG17804,28-Jul-20,2020,Protests,Nigeria,6.6929,5.2418
NIG17803,28-Jul-20,2020,Protests,Nigeria,4.7774,7.0134
NIG17796,28-Jul-20,2020,Protests,Nigeria,6.6096,3.3566
NIR1399,28-Jul-20,2020,Strategic developments,Niger,13.3013,12.646
NIR1403,28-Jul-20,2020,Strategic developments,Niger,13.3013,12.646
MLI4107,28-Jul-20,2020,Strategic developments,Mali,17.035,-1.4016
MLI4132,28-Jul-20,2020,Battles,Mali,14.5912,-3.8398
MLI4133,28-Jul-20,2020,Explosions/Remote violence,Mali,15.2238,0.2925
GUI1749,28-Jul-20,2020,Protests,Guinea,10.3854,-9.3057
CPV13,28-Jul-20,2020,Protests,Cape Verde,17.0196,-25.0647
SEN1182,28-Jul-20,2020,Riots,Senegal,14.786,-17.3123
NIG27288,28-Jul-20,2020,Protests,Nigeria,9.0833,7.5333
NIG27289,28-Jul-20,2020,Violence against civilians,Nigeria,12.7515,7.2447
MLI4108,28-Jul-20,2020,Battles,Mali,15.8685,1.5275
NIG17798,28-Jul-20,2020,Battles,Nigeria,11.5221,13.6856
NIG17799,28-Jul-20,2020,Battles,Nigeria,12.4517,7.4981
NIG17800,28-Jul-20,2020,Battles,Nigeria,9.0269,7.6075
NIG17801,28-Jul-20,2020,Riots,Nigeria,7.7667,4.5667
NIG17827,28-Jul-20,2020,Violence against civilians,Nigeria,6.4414,3.8522
GHA1096,27-Jul-20,2020,Protests,Ghana,4.9133,-2.0136
TOG437,27-Jul-20,2020,Riots,Togo,6.4231,1.2104
TOG438,27-Jul-20,2020,Violence against civilians,Togo,6.4231,1.2104
